date,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations,source_url,location,vaccine
2021-01-22,6341,1244,0,7585,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-01-23,6473,1244,1,7718,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-01-25,7314,1245,1,8560,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-01-26,8282,1245,1,9528,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-01-27,9109,1342,1,10452,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-01-28,9891,1483,1,11375,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-01-29,10625,1681,1,12307,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-01-30,10752,1681,1,12434,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-02-01,11337,1906,1,13244,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-02-02,11927,2329,1,14257,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-02-03,12602,2813,1,15416,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-02-04,13261,3166,1,16428,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-02-05,13826,3617,1,17444,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-02-06,13945,3693,1,17639,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-02-08,14094,4055,1,18150,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-02-09,14232,4431,1,18664,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Pfizer/BioNTech"
2021-02-10,15058,4876,1,19935,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-11,16136,5266,1,21403,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-12,16927,5645,1,22573,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-13,17262,5645,1,22908,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-15,18060,5976,1,24037,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-16,19630,6301,1,25932,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-17,20613,6519,1,27133,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-18,21861,7085,1,28947,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-19,22976,7594,1,30571,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-20,23268,7727,1,30996,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-22,23694,8245,1,31940,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-23,24517,8867,1,33385,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-24,25294,9481,1,34776,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-25,26098,9988,1,36087,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-26,26800,10583,1,37384,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-27,27101,10706,1,37808,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-01,27663,11472,1,39136,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-02,28480,12000,1,40481,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-03,29404,12733,1,42138,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-04,30726,13462,2,44190,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-05,31977,14016,2,45995,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-06,32595,14132,2,46729,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-08,33242,14291,2,47535,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-09,34534,14442,2,48978,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-10,36695,14776,2,51473,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-11,39565,15323,2,54890,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-12,42235,15557,2,57794,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-13,43485,15581,2,59068,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-15,44881,15907,2,60790,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-16,47598,16483,2,64083,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-17,50220,16947,2,67169,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-18,52872,17485,2,70359,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-19,55348,17862,2,73212,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-20,56383,17889,2,74274,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-22,57408,18147,2,75557,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-23,59309,18709,2,78020,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-24,61024,19331,2,80357,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-25,62809,19871,2,82682,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-26,64697,20506,2,85205,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-27,65848,20736,2,86586,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-29,68613,21102,3,89718,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-30,70911,21695,3,92609,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-03-31,73151,22540,3,95694,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-01,75858,23528,3,99389,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-02,78403,24413,3,102819,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-03,81079,24835,3,105917,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-05,83643,25326,3,108972,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-06,86348,26454,3,112805,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-07,88710,28476,3,117189,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-08,91069,30941,3,122013,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-09,93746,33220,3,126969,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-10,96049,34298,3,130350,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-12,99990,35178,3,135171,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-13,103567,37870,3,141440,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-14,107165,,4,147612,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-15,110435,,4,153521,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-16,113941,,4,159210,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-17,118118,,4,164189,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-19,119259,,4,165615,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-20,120306,,4,166822,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-21,123139,,4,170142,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-22,125740,,4,173257,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-23,128535,,4,176542,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-24,130591,,4,178911,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-25,130593,,4,178913,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-26,131877,,4,180607,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-27,132690,,4,182025,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-28,136455,,4,186587,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-29,140497,,4,191531,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-04-30,144385,,4,196285,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-01,148454,,4,200669,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-03,152152,,4,206823,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-04,155896,,4,213353,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-05,160426,,4,220368,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-06,165375,,4,227436,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-07,169647,,4,234439,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-08,175126,,4,241396,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-10,179434,,4,248623,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-11,183287,,4,255812,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-12,187617,,4,263031,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-13,191723,,4,270018,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-14,196027,,4,277513,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-15,199580,,4,285052,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-17,204867,,4,291648,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-18,209489,,4,297493,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-19,213285,,4,304207,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-20,216023,,4,309777,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-21,218458,,4,315312,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-22,221008,,4,320036,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-23,221008,,4,320038,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-24,222109,,4,322905,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-25,223367,,4,325055,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-26,224150,,4,329541,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-27,225544,,5,334920,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-28,226773,,5,340287,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-29,228009,,5,345726,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-30,228010,,5,345727,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-05-31,229698,,5,351207,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-01,232372,,5,356478,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-02,237706,,6,365078,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-03,242362,,6,373653,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-04,247089,,6,382205,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-05,250768,,6,389675,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-07,254129,,6,398248,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-08,257912,,6,406742,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-09,260624,,6,414547,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-10,263304,,6,423254,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-11,265733,,6,431685,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-12,268197,,6,439830,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-14,270851,,6,446764,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-15,273091,,6,452775,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-16,278086,,6,460751,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-17,283324,,6,468546,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-18,288018,,6,475079,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-19,293339,,6,483721,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-21,299341,,6,491920,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-22,305581,,6,499733,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-23,311284,,6,506188,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-24,316528,,7,512784,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-25,322556,,7,520073,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-26,328957,,7,527798,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-28,334998,,7,535076,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-29,338824,,8,542999,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-30,341052,,8,551937,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-01,343733,,8,560735,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-02,346651,,8,569353,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-03,350909,,8,577832,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-05,354895,,8,585586,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-06,358726,,8,593051,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-07,362202,,8,599186,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-08,365270,,8,604076,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-09,368014,,8,609088,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-10,371400,,8,614708,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-11,371400,,8,614709,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
