location,date,vaccine,total_vaccinations
Austria,2021-08-13,Oxford/AstraZeneca,1573134
Austria,2021-08-13,Pfizer/BioNTech,7223816
Austria,2021-08-20,Johnson&Johnson,245279
Austria,2021-08-20,Moderna,1016342
Austria,2021-08-20,Oxford/AstraZeneca,1575784
Austria,2021-08-20,Pfizer/BioNTech,7319380
Austria,2021-08-27,Johnson&Johnson,259321
Austria,2021-08-27,Moderna,1020215
Austria,2021-08-27,Oxford/AstraZeneca,1577554
Austria,2021-08-27,Pfizer/BioNTech,7379768
Austria,2021-09-03,Johnson&Johnson,272502
Austria,2021-09-03,Moderna,1025256
Austria,2021-09-03,Oxford/AstraZeneca,1579394
Austria,2021-09-03,Pfizer/BioNTech,7432730
Austria,2021-09-10,Johnson&Johnson,286686
Austria,2021-09-10,Moderna,1028432
Austria,2021-09-10,Oxford/AstraZeneca,1580446
Austria,2021-09-10,Pfizer/BioNTech,7489650
Austria,2021-09-17,Johnson&Johnson,298283
Austria,2021-09-17,Moderna,1033038
Austria,2021-09-17,Oxford/AstraZeneca,1581315
Austria,2021-09-17,Pfizer/BioNTech,7562262
Austria,2021-09-24,Johnson&Johnson,312288
Austria,2021-09-24,Moderna,1037260
Austria,2021-09-24,Oxford/AstraZeneca,1582370
Austria,2021-09-24,Pfizer/BioNTech,7637696
Austria,2021-10-01,Johnson&Johnson,320006
Austria,2021-10-01,Moderna,1041864
Austria,2021-10-01,Oxford/AstraZeneca,1583028
Austria,2021-10-01,Pfizer/BioNTech,7721276
Austria,2021-10-08,Johnson&Johnson,324332
Austria,2021-10-08,Moderna,1047500
Austria,2021-10-08,Oxford/AstraZeneca,1583363
Austria,2021-10-08,Pfizer/BioNTech,7835227
Austria,2021-10-15,Johnson&Johnson,327287
Austria,2021-10-15,Moderna,1054353
Austria,2021-10-15,Oxford/AstraZeneca,1583655
Austria,2021-10-15,Pfizer/BioNTech,7944867
Austria,2021-10-22,Johnson&Johnson,330852
Austria,2021-10-22,Moderna,1062731
Austria,2021-10-22,Oxford/AstraZeneca,1583857
Austria,2021-10-22,Pfizer/BioNTech,8073983
Austria,2021-10-29,Johnson&Johnson,336499
Austria,2021-10-29,Moderna,1069474
Austria,2021-10-29,Oxford/AstraZeneca,1584049
Austria,2021-10-29,Pfizer/BioNTech,8193229
Austria,2021-11-05,Johnson&Johnson,341517
Austria,2021-11-05,Moderna,1083400
Austria,2021-11-05,Oxford/AstraZeneca,1584258
Austria,2021-11-05,Pfizer/BioNTech,8417679
Austria,2021-11-12,Johnson&Johnson,346191
Austria,2021-11-12,Moderna,1112919
Austria,2021-11-12,Oxford/AstraZeneca,1584641
Austria,2021-11-12,Pfizer/BioNTech,8850266
Austria,2021-11-19,Johnson&Johnson,349155
Austria,2021-11-19,Moderna,1157346
Austria,2021-11-19,Oxford/AstraZeneca,1584899
Austria,2021-11-19,Pfizer/BioNTech,9459149
Austria,2021-11-26,Johnson&Johnson,350954
Austria,2021-11-26,Moderna,1225725
Austria,2021-11-26,Oxford/AstraZeneca,1585145
Austria,2021-11-26,Pfizer/BioNTech,10131274
Austria,2021-12-03,Johnson&Johnson,352191
Austria,2021-12-03,Moderna,1300358
Austria,2021-12-03,Oxford/AstraZeneca,1585314
Austria,2021-12-03,Pfizer/BioNTech,10759875
Austria,2021-12-10,Johnson&Johnson,353491
Austria,2021-12-10,Moderna,1371203
Austria,2021-12-10,Oxford/AstraZeneca,1585384
Austria,2021-12-10,Pfizer/BioNTech,11304923
Austria,2021-12-17,Johnson&Johnson,355293
Austria,2021-12-17,Moderna,1431796
Austria,2021-12-17,Oxford/AstraZeneca,1585426
Austria,2021-12-17,Pfizer/BioNTech,11852786
Austria,2021-12-24,Johnson&Johnson,356391
Austria,2021-12-24,Moderna,1457147
Austria,2021-12-24,Oxford/AstraZeneca,1585457
Austria,2021-12-24,Pfizer/BioNTech,12098110
Austria,2021-12-31,Johnson&Johnson,357818
Austria,2021-12-31,Moderna,1473589
Austria,2021-12-31,Oxford/AstraZeneca,1585476
Austria,2021-12-31,Pfizer/BioNTech,12266599
Austria,2022-01-07,Johnson&Johnson,359116
Austria,2022-01-07,Moderna,1496828
Austria,2022-01-07,Oxford/AstraZeneca,1585483
Austria,2022-01-07,Pfizer/BioNTech,12477065
Austria,2022-01-14,Johnson&Johnson,359696
Austria,2022-01-14,Moderna,1522215
Austria,2022-01-14,Oxford/AstraZeneca,1585502
Austria,2022-01-14,Pfizer/BioNTech,12732062
Austria,2022-01-21,Johnson&Johnson,360100
Austria,2022-01-21,Moderna,1539064
Austria,2022-01-21,Oxford/AstraZeneca,1585514
Austria,2022-01-21,Pfizer/BioNTech,12922997
Austria,2022-01-28,Johnson&Johnson,360385
Austria,2022-01-28,Moderna,1550423
Austria,2022-01-28,Oxford/AstraZeneca,1585530
Austria,2022-01-28,Pfizer/BioNTech,13078993
Austria,2022-02-04,Johnson&Johnson,360567
Austria,2022-02-04,Moderna,1561278
Austria,2022-02-04,Oxford/AstraZeneca,1585541
Austria,2022-02-04,Pfizer/BioNTech,13238857
Austria,2022-02-11,Johnson&Johnson,360626
Austria,2022-02-11,Moderna,1564866
Austria,2022-02-11,Oxford/AstraZeneca,1585544
Austria,2022-02-11,Pfizer/BioNTech,13292547
Belgium,2021-01-08,Johnson&Johnson,0
Belgium,2021-01-08,Moderna,0
Belgium,2021-01-08,Oxford/AstraZeneca,0
Belgium,2021-01-08,Pfizer/BioNTech,28291
Belgium,2021-01-15,Johnson&Johnson,0
Belgium,2021-01-15,Moderna,62
Belgium,2021-01-15,Oxford/AstraZeneca,0
Belgium,2021-01-15,Pfizer/BioNTech,127495
Belgium,2021-01-22,Johnson&Johnson,0
Belgium,2021-01-22,Moderna,4572
Belgium,2021-01-22,Oxford/AstraZeneca,0
Belgium,2021-01-22,Pfizer/BioNTech,245657
Belgium,2021-01-29,Johnson&Johnson,0
Belgium,2021-01-29,Moderna,6301
Belgium,2021-01-29,Oxford/AstraZeneca,0
Belgium,2021-01-29,Pfizer/BioNTech,335846
Belgium,2021-02-05,Johnson&Johnson,0
Belgium,2021-02-05,Moderna,16173
Belgium,2021-02-05,Oxford/AstraZeneca,0
Belgium,2021-02-05,Pfizer/BioNTech,465442
Belgium,2021-02-12,Johnson&Johnson,0
Belgium,2021-02-12,Moderna,25856
Belgium,2021-02-12,Oxford/AstraZeneca,420
Belgium,2021-02-12,Pfizer/BioNTech,601541
Belgium,2021-02-19,Johnson&Johnson,0
Belgium,2021-02-19,Moderna,30720
Belgium,2021-02-19,Oxford/AstraZeneca,11087
Belgium,2021-02-19,Pfizer/BioNTech,702634
Belgium,2021-02-26,Johnson&Johnson,0
Belgium,2021-02-26,Moderna,33265
Belgium,2021-02-26,Oxford/AstraZeneca,45906
Belgium,2021-02-26,Pfizer/BioNTech,791817
Belgium,2021-03-05,Johnson&Johnson,0
Belgium,2021-03-05,Moderna,52267
Belgium,2021-03-05,Oxford/AstraZeneca,110987
Belgium,2021-03-05,Pfizer/BioNTech,881550
Belgium,2021-03-12,Johnson&Johnson,0
Belgium,2021-03-12,Moderna,68328
Belgium,2021-03-12,Oxford/AstraZeneca,192612
Belgium,2021-03-12,Pfizer/BioNTech,978582
Belgium,2021-03-19,Johnson&Johnson,0
Belgium,2021-03-19,Moderna,90950
Belgium,2021-03-19,Oxford/AstraZeneca,352480
Belgium,2021-03-19,Pfizer/BioNTech,1089608
Belgium,2021-03-26,Johnson&Johnson,0
Belgium,2021-03-26,Moderna,101442
Belgium,2021-03-26,Oxford/AstraZeneca,463713
Belgium,2021-03-26,Pfizer/BioNTech,1287071
Belgium,2021-04-02,Johnson&Johnson,0
Belgium,2021-04-02,Moderna,129480
Belgium,2021-04-02,Oxford/AstraZeneca,524081
Belgium,2021-04-02,Pfizer/BioNTech,1546645
Belgium,2021-04-09,Johnson&Johnson,0
Belgium,2021-04-09,Moderna,176947
Belgium,2021-04-09,Oxford/AstraZeneca,604100
Belgium,2021-04-09,Pfizer/BioNTech,1865872
Belgium,2021-04-16,Johnson&Johnson,0
Belgium,2021-04-16,Moderna,211848
Belgium,2021-04-16,Oxford/AstraZeneca,785219
Belgium,2021-04-16,Pfizer/BioNTech,2144260
Belgium,2021-04-23,Johnson&Johnson,0
Belgium,2021-04-23,Moderna,263529
Belgium,2021-04-23,Oxford/AstraZeneca,842508
Belgium,2021-04-23,Pfizer/BioNTech,2462513
Belgium,2021-04-30,Johnson&Johnson,3149
Belgium,2021-04-30,Moderna,290830
Belgium,2021-04-30,Oxford/AstraZeneca,908349
Belgium,2021-04-30,Pfizer/BioNTech,2819579
Belgium,2021-05-07,Johnson&Johnson,24351
Belgium,2021-05-07,Moderna,348995
Belgium,2021-05-07,Oxford/AstraZeneca,1011677
Belgium,2021-05-07,Pfizer/BioNTech,3373144
Belgium,2021-05-14,Johnson&Johnson,30305
Belgium,2021-05-14,Moderna,403843
Belgium,2021-05-14,Oxford/AstraZeneca,1105201
Belgium,2021-05-14,Pfizer/BioNTech,3826197
Belgium,2021-05-21,Johnson&Johnson,51145
Belgium,2021-05-21,Moderna,506064
Belgium,2021-05-21,Oxford/AstraZeneca,1372542
Belgium,2021-05-21,Pfizer/BioNTech,4196850
Belgium,2021-05-28,Johnson&Johnson,75180
Belgium,2021-05-28,Moderna,580671
Belgium,2021-05-28,Oxford/AstraZeneca,1472930
Belgium,2021-05-28,Pfizer/BioNTech,4640522
Belgium,2021-06-04,Johnson&Johnson,99234
Belgium,2021-06-04,Moderna,657216
Belgium,2021-06-04,Oxford/AstraZeneca,1576746
Belgium,2021-06-04,Pfizer/BioNTech,5341187
Belgium,2021-06-11,Johnson&Johnson,145778
Belgium,2021-06-11,Moderna,743779
Belgium,2021-06-11,Oxford/AstraZeneca,1764682
Belgium,2021-06-11,Pfizer/BioNTech,6094741
Belgium,2021-06-18,Johnson&Johnson,215379
Belgium,2021-06-18,Moderna,850317
Belgium,2021-06-18,Oxford/AstraZeneca,1900071
Belgium,2021-06-18,Pfizer/BioNTech,6810099
Belgium,2021-06-25,Johnson&Johnson,246565
Belgium,2021-06-25,Moderna,963202
Belgium,2021-06-25,Oxford/AstraZeneca,1969728
Belgium,2021-06-25,Pfizer/BioNTech,7472354
Belgium,2021-07-02,Johnson&Johnson,270346
Belgium,2021-07-02,Moderna,1047023
Belgium,2021-07-02,Oxford/AstraZeneca,2070114
Belgium,2021-07-02,Pfizer/BioNTech,7943897
Belgium,2021-07-09,Johnson&Johnson,285669
Belgium,2021-07-09,Moderna,1108957
Belgium,2021-07-09,Oxford/AstraZeneca,2297656
Belgium,2021-07-09,Pfizer/BioNTech,8482001
Belgium,2021-07-16,Johnson&Johnson,304068
Belgium,2021-07-16,Moderna,1163964
Belgium,2021-07-16,Oxford/AstraZeneca,2452479
Belgium,2021-07-16,Pfizer/BioNTech,8992012
Belgium,2021-07-23,Johnson&Johnson,314932
Belgium,2021-07-23,Moderna,1217756
Belgium,2021-07-23,Oxford/AstraZeneca,2559013
Belgium,2021-07-23,Pfizer/BioNTech,9546072
Belgium,2021-07-30,Johnson&Johnson,324434
Belgium,2021-07-30,Moderna,1248948
Belgium,2021-07-30,Oxford/AstraZeneca,2650714
Belgium,2021-07-30,Pfizer/BioNTech,10057305
Belgium,2021-08-06,Johnson&Johnson,333862
Belgium,2021-08-06,Moderna,1272662
Belgium,2021-08-06,Oxford/AstraZeneca,2711524
Belgium,2021-08-06,Pfizer/BioNTech,10417228
Belgium,2021-08-13,Johnson&Johnson,341345
Belgium,2021-08-13,Moderna,1290243
Belgium,2021-08-13,Oxford/AstraZeneca,2824768
Belgium,2021-08-13,Pfizer/BioNTech,10569768
Belgium,2021-08-20,Johnson&Johnson,347582
Belgium,2021-08-20,Moderna,1301827
Belgium,2021-08-20,Oxford/AstraZeneca,2834499
Belgium,2021-08-20,Pfizer/BioNTech,10669959
Belgium,2021-08-27,Johnson&Johnson,353407
Belgium,2021-08-27,Moderna,1309732
Belgium,2021-08-27,Oxford/AstraZeneca,2838181
Belgium,2021-08-27,Pfizer/BioNTech,10742597
Belgium,2021-09-03,Johnson&Johnson,359427
Belgium,2021-09-03,Moderna,1319064
Belgium,2021-09-03,Oxford/AstraZeneca,2840746
Belgium,2021-09-03,Pfizer/BioNTech,10796338
Belgium,2021-09-10,Johnson&Johnson,364400
Belgium,2021-09-10,Moderna,1325658
Belgium,2021-09-10,Oxford/AstraZeneca,2841859
Belgium,2021-09-10,Pfizer/BioNTech,10838559
Belgium,2021-09-17,Johnson&Johnson,371051
Belgium,2021-09-17,Moderna,1332129
Belgium,2021-09-17,Oxford/AstraZeneca,2842850
Belgium,2021-09-17,Pfizer/BioNTech,10890521
Belgium,2021-09-24,Johnson&Johnson,377961
Belgium,2021-09-24,Moderna,1336480
Belgium,2021-09-24,Oxford/AstraZeneca,2843489
Belgium,2021-09-24,Pfizer/BioNTech,10988877
Belgium,2021-10-01,Johnson&Johnson,383034
Belgium,2021-10-01,Moderna,1342909
Belgium,2021-10-01,Oxford/AstraZeneca,2843893
Belgium,2021-10-01,Pfizer/BioNTech,11120103
Belgium,2021-10-08,Johnson&Johnson,387048
Belgium,2021-10-08,Moderna,1345551
Belgium,2021-10-08,Oxford/AstraZeneca,2844075
Belgium,2021-10-08,Pfizer/BioNTech,11286226
Belgium,2021-10-15,Johnson&Johnson,391104
Belgium,2021-10-15,Moderna,1349202
Belgium,2021-10-15,Oxford/AstraZeneca,2844260
Belgium,2021-10-15,Pfizer/BioNTech,11457368
Belgium,2021-10-22,Johnson&Johnson,394887
Belgium,2021-10-22,Moderna,1353582
Belgium,2021-10-22,Oxford/AstraZeneca,2844380
Belgium,2021-10-22,Pfizer/BioNTech,11588285
Belgium,2021-10-29,Johnson&Johnson,399276
Belgium,2021-10-29,Moderna,1357974
Belgium,2021-10-29,Oxford/AstraZeneca,2844469
Belgium,2021-10-29,Pfizer/BioNTech,11732497
Belgium,2021-11-05,Johnson&Johnson,403530
Belgium,2021-11-05,Moderna,1365013
Belgium,2021-11-05,Oxford/AstraZeneca,2844518
Belgium,2021-11-05,Pfizer/BioNTech,11841055
Belgium,2021-11-12,Johnson&Johnson,407235
Belgium,2021-11-12,Moderna,1375787
Belgium,2021-11-12,Oxford/AstraZeneca,2844572
Belgium,2021-11-12,Pfizer/BioNTech,11973508
Belgium,2021-11-19,Johnson&Johnson,409533
Belgium,2021-11-19,Moderna,1401103
Belgium,2021-11-19,Oxford/AstraZeneca,2844619
Belgium,2021-11-19,Pfizer/BioNTech,12251810
Belgium,2021-11-26,Johnson&Johnson,411466
Belgium,2021-11-26,Moderna,1490281
Belgium,2021-11-26,Oxford/AstraZeneca,2844660
Belgium,2021-11-26,Pfizer/BioNTech,12652461
Belgium,2021-12-03,Johnson&Johnson,412638
Belgium,2021-12-03,Moderna,1587059
Belgium,2021-12-03,Oxford/AstraZeneca,2844689
Belgium,2021-12-03,Pfizer/BioNTech,13150290
Belgium,2021-12-10,Johnson&Johnson,413464
Belgium,2021-12-10,Moderna,1660129
Belgium,2021-12-10,Oxford/AstraZeneca,2844706
Belgium,2021-12-10,Pfizer/BioNTech,13705611
Belgium,2021-12-17,Johnson&Johnson,414419
Belgium,2021-12-17,Moderna,1782673
Belgium,2021-12-17,Oxford/AstraZeneca,2844716
Belgium,2021-12-17,Pfizer/BioNTech,14301732
Belgium,2021-12-24,Johnson&Johnson,414800
Belgium,2021-12-24,Moderna,2116532
Belgium,2021-12-24,Oxford/AstraZeneca,2844729
Belgium,2021-12-24,Pfizer/BioNTech,14600809
Belgium,2021-12-31,Johnson&Johnson,415052
Belgium,2021-12-31,Moderna,2320657
Belgium,2021-12-31,Oxford/AstraZeneca,2844732
Belgium,2021-12-31,Pfizer/BioNTech,14709429
Belgium,2022-01-07,Johnson&Johnson,415368
Belgium,2022-01-07,Moderna,2972710
Belgium,2022-01-07,Oxford/AstraZeneca,2844739
Belgium,2022-01-07,Pfizer/BioNTech,14903029
Belgium,2022-01-14,Johnson&Johnson,415630
Belgium,2022-01-14,Moderna,3525808
Belgium,2022-01-14,Oxford/AstraZeneca,2844741
Belgium,2022-01-14,Pfizer/BioNTech,15060841
Belgium,2022-01-21,Johnson&Johnson,415789
Belgium,2022-01-21,Moderna,3846257
Belgium,2022-01-21,Oxford/AstraZeneca,2844745
Belgium,2022-01-21,Pfizer/BioNTech,15147235
Belgium,2022-01-28,Johnson&Johnson,415906
Belgium,2022-01-28,Moderna,4006800
Belgium,2022-01-28,Oxford/AstraZeneca,2844750
Belgium,2022-01-28,Pfizer/BioNTech,15215316
Belgium,2022-02-04,Johnson&Johnson,415931
Belgium,2022-02-04,Moderna,4098661
Belgium,2022-02-04,Oxford/AstraZeneca,2844765
Belgium,2022-02-04,Pfizer/BioNTech,15266570
Belgium,2022-02-11,Johnson&Johnson,415938
Belgium,2022-02-11,Moderna,4121109
Belgium,2022-02-11,Oxford/AstraZeneca,2844766
Belgium,2022-02-11,Pfizer/BioNTech,15282934
Bulgaria,2021-01-01,Pfizer/BioNTech,0
Bulgaria,2021-01-08,Moderna,0
Bulgaria,2021-01-08,Pfizer/BioNTech,13473
Bulgaria,2021-01-15,Moderna,491
Bulgaria,2021-01-15,Pfizer/BioNTech,17962
Bulgaria,2021-01-22,Moderna,843
Bulgaria,2021-01-22,Pfizer/BioNTech,25300
Bulgaria,2021-01-29,Moderna,1053
Bulgaria,2021-01-29,Pfizer/BioNTech,40072
Bulgaria,2021-02-05,Moderna,2207
Bulgaria,2021-02-05,Oxford/AstraZeneca,10
Bulgaria,2021-02-05,Pfizer/BioNTech,54821
Bulgaria,2021-02-12,Moderna,3333
Bulgaria,2021-02-12,Oxford/AstraZeneca,2035
Bulgaria,2021-02-12,Pfizer/BioNTech,70020
Bulgaria,2021-02-19,Moderna,6446
Bulgaria,2021-02-19,Oxford/AstraZeneca,28947
Bulgaria,2021-02-19,Pfizer/BioNTech,83960
Bulgaria,2021-02-26,Moderna,10475
Bulgaria,2021-02-26,Oxford/AstraZeneca,97630
Bulgaria,2021-02-26,Pfizer/BioNTech,104340
Bulgaria,2021-03-05,Moderna,14820
Bulgaria,2021-03-05,Oxford/AstraZeneca,143932
Bulgaria,2021-03-05,Pfizer/BioNTech,129880
Bulgaria,2021-03-12,Moderna,16988
Bulgaria,2021-03-12,Oxford/AstraZeneca,174209
Bulgaria,2021-03-12,Pfizer/BioNTech,147683
Bulgaria,2021-03-19,Moderna,20921
Bulgaria,2021-03-19,Oxford/AstraZeneca,179029
Bulgaria,2021-03-19,Pfizer/BioNTech,168956
Bulgaria,2021-03-26,Moderna,34004
Bulgaria,2021-03-26,Oxford/AstraZeneca,206835
Bulgaria,2021-03-26,Pfizer/BioNTech,195704
Bulgaria,2021-04-02,Moderna,44809
Bulgaria,2021-04-02,Oxford/AstraZeneca,230180
Bulgaria,2021-04-02,Pfizer/BioNTech,228583
Bulgaria,2021-04-09,Moderna,59160
Bulgaria,2021-04-09,Oxford/AstraZeneca,238387
Bulgaria,2021-04-09,Pfizer/BioNTech,275118
Bulgaria,2021-04-16,Johnson&Johnson,0
Bulgaria,2021-04-16,Moderna,74318
Bulgaria,2021-04-16,Oxford/AstraZeneca,241707
Bulgaria,2021-04-16,Pfizer/BioNTech,322422
Bulgaria,2021-04-23,Johnson&Johnson,0
Bulgaria,2021-04-23,Moderna,93241
Bulgaria,2021-04-23,Oxford/AstraZeneca,247383
Bulgaria,2021-04-23,Pfizer/BioNTech,382650
Bulgaria,2021-04-30,Johnson&Johnson,0
Bulgaria,2021-04-30,Moderna,108865
Bulgaria,2021-04-30,Oxford/AstraZeneca,263756
Bulgaria,2021-04-30,Pfizer/BioNTech,452036
Bulgaria,2021-05-07,Johnson&Johnson,0
Bulgaria,2021-05-07,Moderna,122688
Bulgaria,2021-05-07,Oxford/AstraZeneca,300451
Bulgaria,2021-05-07,Pfizer/BioNTech,514960
Bulgaria,2021-05-14,Johnson&Johnson,398
Bulgaria,2021-05-14,Moderna,145571
Bulgaria,2021-05-14,Oxford/AstraZeneca,364379
Bulgaria,2021-05-14,Pfizer/BioNTech,606439
Bulgaria,2021-05-21,Johnson&Johnson,2629
Bulgaria,2021-05-21,Moderna,165767
Bulgaria,2021-05-21,Oxford/AstraZeneca,401422
Bulgaria,2021-05-21,Pfizer/BioNTech,690983
Bulgaria,2021-05-28,Johnson&Johnson,6276
Bulgaria,2021-05-28,Moderna,181502
Bulgaria,2021-05-28,Oxford/AstraZeneca,411232
Bulgaria,2021-05-28,Pfizer/BioNTech,754371
Bulgaria,2021-06-04,Johnson&Johnson,11142
Bulgaria,2021-06-04,Moderna,190457
Bulgaria,2021-06-04,Oxford/AstraZeneca,435357
Bulgaria,2021-06-04,Pfizer/BioNTech,827459
Bulgaria,2021-06-11,Johnson&Johnson,17987
Bulgaria,2021-06-11,Moderna,202784
Bulgaria,2021-06-11,Oxford/AstraZeneca,457900
Bulgaria,2021-06-11,Pfizer/BioNTech,898271
Bulgaria,2021-06-18,Johnson&Johnson,25928
Bulgaria,2021-06-18,Moderna,216421
Bulgaria,2021-06-18,Oxford/AstraZeneca,467870
Bulgaria,2021-06-18,Pfizer/BioNTech,949706
Bulgaria,2021-06-25,Johnson&Johnson,33099
Bulgaria,2021-06-25,Moderna,225728
Bulgaria,2021-06-25,Oxford/AstraZeneca,470990
Bulgaria,2021-06-25,Pfizer/BioNTech,997114
Bulgaria,2021-07-02,Johnson&Johnson,39994
Bulgaria,2021-07-02,Moderna,234047
Bulgaria,2021-07-02,Oxford/AstraZeneca,472860
Bulgaria,2021-07-02,Pfizer/BioNTech,1042927
Bulgaria,2021-07-09,Johnson&Johnson,48424
Bulgaria,2021-07-09,Moderna,241862
Bulgaria,2021-07-09,Oxford/AstraZeneca,474021
